t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
479.282,148.489440918,160.549682617,193.0,231.0,110.0,82.0,-79.6602859497,-280.629333496,1973.56396484,231.852386475,-779.867248535,2003.56396484,-340.771575928,258.986358643,1943.56396484
479.345,148.6328125,153.477203369,193.0,231.0,114.0,78.0,-79.6168212891,-234.477279663,1997.36303711,234.606399536,-789.130737305,2027.36303711,-317.348815918,289.753234863,1967.36303711
479.751,156.285049438,132.014556885,191.0,219.0,124.0,60.0,-29.5153179169,-95.455871582,2265.68994141,249.556838989,-796.971801758,2295.68994141,-282.233551025,470.389160156,2235.68994141
479.845,154.786132812,124.572128296,189.0,217.0,122.0,60.0,-43.466129303,-38.1162109375,2377.37158203,244.813613892,-818.859375,2407.37158203,-312.795135498,493.886993408,2347.37158203
480.001,152.590957642,118.866355896,185.0,213.0,122.0,54.0,-65.498260498,10.021736145,2521.0012207,223.637771606,-831.932495117,2551.0012207,-331.934234619,576.517333984,2491.0012207
480.032,152.423660278,117.389984131,185.0,209.0,122.0,54.0,-67.4170532227,23.2248840332,2537.55493164,225.088989258,-801.316772461,2567.55493164,-334.140075684,580.348510742,2507.55493164
480.079,152.397903442,115.934921265,185.0,203.0,122.0,54.0,-68.1093597412,36.420211792,2554.92895508,226.612106323,-752.352233887,2584.92895508,-336.455230713,584.369567871,2524.92895508
480.11,152.035324097,114.721534729,185.0,201.0,122.0,52.0,-71.8537368774,47.6199531555,2572.68505859,228.168746948,-739.266601562,2602.68505859,-338.821289062,606.311706543,2542.68505859
480.141,153.705490112,112.048057556,183.0,197.0,122.0,50.0,-57.6869392395,72.876739502,2613.49365234,213.206512451,-713.778503418,2643.49365234,-344.259155273,634.161621094,2583.49365234
480.173,153.247161865,111.462104797,183.0,193.0,122.0,50.0,-62.3085670471,78.7793579102,2631.28100586,214.64112854,-681.252502441,2661.28100586,-346.629394531,638.527832031,2601.28100586
480.204,153.162322998,110.006156921,183.0,189.0,122.0,50.0,-63.6654968262,93.0525360107,2655.22460938,216.572250366,-649.71697998,2685.22460938,-349.819976807,644.405151367,2625.22460938
480.251,153.058105469,109.473190308,183.0,187.0,124.0,48.0,-65.0871887207,98.6993255615,2673.76367188,218.067489624,-635.24017334,2703.76367188,-333.748748779,667.497497559,2643.76367188
480.282,152.532501221,107.70009613,183.0,187.0,124.0,48.0,-70.355255127,115.883880615,2686.74755859,219.1146698,-638.290710449,2716.74755859,-335.3878479,670.775634766,2656.74755859
480.36,153.21736145,105.855865479,183.0,187.0,124.0,46.0,-65.16796875,135.897705078,2739.94091797,223.404891968,-650.788330078,2769.94091797,-342.102966309,703.211608887,2709.94091797
480.376,152.807067871,104.389007568,185.0,187.0,126.0,46.0,-69.3467712402,150.50491333,2749.32226562,243.653930664,-652.992431641,2779.32226562,-324.215698242,705.645996094,2719.32226562
480.485,154.149353027,101.889770508,185.0,187.0,130.0,44.0,-57.472530365,177.902038574,2801.31835938,248.212249756,-665.208740234,2831.31835938,-291.542694092,738.574768066,2771.31835938
480.501,154.643310547,101.188842773,185.0,185.0,130.0,44.0,-52.8668365479,185.652984619,2814.43994141,249.362564087,-648.342590332,2844.43994141,-292.923095703,742.071838379,2784.43994141
480.72,161.972106934,92.8528594971,189.0,175.0,140.0,40.0,20.4329662323,281.271728516,2954.65991211,303.519989014,-575.641479492,2984.65991211,-205.116149902,820.464538574,2924.65991211
480.751,162.456176758,93.0008239746,189.0,171.0,140.0,38.0,25.5817222595,281.203308105,2970.12988281,305.093200684,-536.543151855,3000.12988281,-206.20111084,845.424560547,2940.12988281
480.923,165.297317505,91.832611084,193.0,159.0,142.0,36.0,56.3686141968,299.72833252,3034.49658203,354.623474121,-419.100616455,3064.49658203,-189.643844604,885.004455566,3004.49658203
480.938,166.485580444,89.4315948486,193.0,159.0,144.0,36.0,69.4080047607,327.139648438,3051.86987305,356.633911133,-421.476593018,3081.86987305,-169.547103882,890.121948242,3021.86987305
480.985,167.134521484,88.1578216553,193.0,159.0,142.0,36.0,76.6418762207,342.06137085,3063.421875,357.970703125,-423.056427002,3093.421875,-191.469619751,893.524719238,3033.421875
481.423,166.23449707,76.5802078247,187.0,155.0,146.0,30.0,73.6825790405,513.15826416,3370.30419922,321.940917969,-417.330596924,3400.30419922,-163.986633301,1054.19995117,3340.30419922
481.454,166.142425537,75.954574585,187.0,153.0,148.0,28.0,72.7817993164,521.895629883,3379.00170898,322.764404297,-394.489654541,3409.00170898,-140.925979614,1080.43261719,3349.00170898
481.688,163.744018555,71.9079818726,187.0,143.0,148.0,30.0,45.6690788269,586.620422363,3478.48168945,332.183166504,-282.970825195,3508.48168945,-145.112091064,1088.34082031,3448.48168945
481.72,163.898666382,71.7503814697,187.0,143.0,148.0,26.0,47.6657104492,589.907897949,3486.54980469,332.947052002,-283.621551514,3516.54980469,-145.451583862,1139.37097168,3456.54980469
481.86,164.026397705,70.9735412598,187.0,141.0,148.0,26.0,49.4994125366,602.718383789,3505.81835938,334.771362305,-260.377593994,3535.81835938,-146.262420654,1145.72241211,3475.81835938
482.126,164.190368652,70.3104019165,187.0,141.0,148.0,26.0,51.8847122192,615.252319336,3530.96435547,337.15222168,-262.2293396,3560.96435547,-147.320571899,1154.0111084,3500.96435547
482.141,164.132049561,69.9933319092,187.0,143.0,148.0,26.0,51.1433639526,618.944091797,3529.62890625,337.025787354,-287.096008301,3559.62890625,-147.264373779,1153.57104492,3499.62890625
482.282,163.908309937,69.9266967773,187.0,141.0,148.0,26.0,48.50025177,621.385253906,3538.83447266,337.897338867,-262.808898926,3568.83447266,-147.651733398,1156.60534668,3508.83447266
482.329,164.048568726,70.3832168579,187.0,141.0,148.0,26.0,50.3374099731,616.904785156,3545.64355469,338.542022705,-263.310302734,3575.64355469,-147.938262939,1158.84985352,3515.64355469
