t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
23.032,177.728881836,162.824966431,201.0,235.0,154.0,112.0,176.960891724,-427.457336426,2846.43481445,413.5546875,-1159.97033691,2876.43481445,-59.2578277588,79.010383606,2816.43481445
23.064,176.791183472,162.227798462,199.0,235.0,152.0,112.0,167.400878906,-420.992980957,2843.03369141,392.916046143,-1158.59875488,2873.03369141,-78.9149932861,78.9149703979,2813.03369141
23.095,176.271652222,161.930587769,197.0,235.0,150.0,110.0,161.992904663,-417.441040039,2839.02832031,372.246948242,-1156.98352051,2869.02832031,-98.5032653809,98.5032348633,2809.02832031
23.126,173.26121521,161.149520874,197.0,235.0,148.0,112.0,129.867904663,-402.979644775,2792.69726562,366.235656738,-1138.29980469,2822.69726562,-116.25428009,77.5028610229,2762.69726562
23.173,167.334259033,162.612426758,197.0,235.0,144.0,112.0,72.680847168,-422.27911377,2825.97875977,370.553833008,-1151.72106934,2855.97875977,-156.873077393,78.4365234375,2795.97875977
23.189,165.312103271,161.683105469,197.0,235.0,140.0,112.0,52.6089096069,-412.81262207,2824.21972656,370.325592041,-1151.01171875,2854.21972656,-195.967956543,78.3871765137,2794.21972656
23.251,163.276153564,161.892486572,197.0,235.0,136.0,112.0,32.0387611389,-409.683502197,2788.80371094,365.730499268,-1136.72961426,2818.80371094,-232.180892944,77.3936386108,2758.80371094
23.282,162.63571167,162.160018921,197.0,235.0,134.0,110.0,25.6880073547,-410.897521973,2779.31787109,364.499725342,-1132.90429688,2809.31787109,-250.664520264,96.4093933105,2749.31787109
23.314,162.156768799,161.232543945,195.0,235.0,134.0,110.0,20.9883460999,-401.249816895,2775.11035156,344.280578613,-1131.2076416,2805.11035156,-250.280914307,96.2618484497,2745.11035156
23.345,161.181884766,160.822875977,195.0,235.0,132.0,110.0,11.4763679504,-396.40133667,2769.08935547,343.541564941,-1128.77941895,2799.08935547,-268.942077637,96.0507049561,2739.08935547
23.392,157.550811768,161.246765137,193.0,235.0,130.0,112.0,-23.582818985,-397.158569336,2745.86767578,321.223358154,-1119.41491699,2775.86767578,-285.709289551,76.1891326904,2715.86767578
23.407,155.745986938,162.235336304,191.0,235.0,128.0,112.0,-40.4925575256,-402.023803711,2714.44702148,298.339752197,-1106.74401855,2744.44702148,-301.230712891,75.3076782227,2684.44702148
23.439,154.735107422,162.310424805,191.0,235.0,128.0,114.0,-50.0626831055,-402.320861816,2711.63183594,298.033691406,-1105.60876465,2741.63183594,-300.914855957,56.421546936,2681.63183594
23.47,153.938827515,163.129241943,189.0,235.0,126.0,114.0,-57.1792564392,-406.868408203,2690.21923828,276.628143311,-1096.97387695,2720.21923828,-317.169036865,55.9710235596,2660.21923828
23.501,153.268951416,163.978515625,189.0,235.0,122.0,114.0,-62.8202934265,-410.447265625,2661.47412109,273.704956055,-1085.38183594,2691.47412109,-350.652740479,55.3662261963,2631.47412109
23.532,154.657440186,168.757324219,187.0,235.0,122.0,114.0,-48.2233276367,-440.095703125,2574.02514648,246.549194336,-1050.11657715,2604.02514648,-338.999847412,53.5263023376,2544.02514648
23.564,153.763534546,169.462646484,187.0,235.0,122.0,114.0,-56.4125213623,-447.419250488,2579.54345703,247.071655273,-1052.34191895,2609.54345703,-339.735198975,53.6424064636,2549.54345703
23.595,150.139572144,168.424942017,187.0,235.0,122.0,116.0,-88.5191497803,-434.72064209,2560.03955078,245.225021362,-1044.47668457,2590.03955078,-337.136230469,35.4880523682,2530.03955078
23.626,150.327560425,170.199813843,187.0,235.0,122.0,116.0,-85.9803009033,-446.236083984,2534.94238281,242.848815918,-1034.35583496,2564.94238281,-333.791931152,35.1360206604,2504.94238281
23.657,152.716918945,171.618087769,187.0,235.0,122.0,116.0,-63.6043510437,-450.78894043,2490.44433594,238.635742188,-1016.41125488,2520.44433594,-327.862426758,34.5118598938,2460.44433594
23.689,153.122558594,172.519714355,187.0,235.0,120.0,116.0,-59.4867515564,-454.271728516,2466.60131836,236.378295898,-1006.79614258,2496.60131836,-341.773956299,34.1774215698,2436.60131836
23.735,153.464660645,173.0027771,187.0,235.0,120.0,116.0,-55.9186973572,-453.510559082,2440.02539062,233.862075806,-996.078918457,2470.02539062,-338.046234131,33.804649353,2410.02539062
23.814,149.042221069,176.201583862,189.0,235.0,120.0,116.0,-92.1539764404,-472.650665283,2398.26538086,246.93838501,-979.238464355,2428.26538086,-332.188690186,33.2188987732,2368.26538086
23.845,149.665863037,177.183822632,187.0,235.0,118.0,116.0,-86.3440704346,-477.784057617,2382.67089844,228.431762695,-972.949829102,2412.67089844,-346.501373291,33.0001602173,2352.67089844
23.876,150.512451172,178.842346191,187.0,235.0,118.0,116.0,-78.7730789185,-488.555480957,2367.71533203,227.01574707,-966.918701172,2397.71533203,-344.298736572,32.7903823853,2337.71533203
23.907,150.68661499,179.157913208,187.0,235.0,116.0,116.0,-76.7194213867,-487.315490723,2349.10766602,225.253982544,-959.414855957,2379.10766602,-357.822845459,32.5293769836,2319.10766602
23.939,150.168441772,179.629608154,187.0,235.0,116.0,116.0,-80.2490692139,-486.72052002,2327.6796875,223.22517395,-950.773681641,2357.6796875,-354.516662598,32.2288131714,2297.6796875
23.97,149.636260986,179.580078125,189.0,235.0,116.0,116.0,-83.842124939,-481.999542236,2307.01855469,237.659194946,-942.441711426,2337.01855469,-351.328765869,31.9390068054,2277.01855469
24.001,150.684265137,179.526763916,187.0,235.0,116.0,116.0,-74.7691497803,-477.76852417,2288.81591797,219.545562744,-935.101196289,2318.81591797,-348.520202637,31.6836853027,2258.81591797
24.064,150.982772827,180.086898804,187.0,235.0,116.0,116.0,-71.671585083,-477.588256836,2266.62329102,217.444366455,-926.151611328,2296.62329102,-345.096038818,31.3723945618,2236.62329102
24.095,150.99520874,180.660827637,187.0,235.0,114.0,116.0,-70.8752593994,-477.451873779,2244.53735352,215.353256226,-917.245178223,2274.53735352,-357.219696045,31.0626010895,2214.53735352
24.157,151.276306152,182.12298584,185.0,235.0,114.0,118.0,-67.088760376,-477.750915527,2193.08154297,194.890167236,-896.494689941,2223.08154297,-348.919525146,15.1703968048,2163.08154297
24.189,150.19493103,183.362380981,185.0,235.0,114.0,118.0,-74.4107666016,-480.857452393,2164.1652832,192.355163574,-884.833679199,2194.1652832,-344.255126953,14.9675989151,2134.1652832
24.22,149.727630615,183.568862915,183.0,235.0,114.0,118.0,-77.4076843262,-479.025085449,2148.9152832,175.736724854,-878.683898926,2178.9152832,-341.795196533,14.8606443405,2118.9152832
24.251,149.392379761,183.920806885,185.0,235.0,114.0,118.0,-79.336769104,-478.077850342,2132.85791016,189.610534668,-872.208557129,2162.85791016,-339.205047607,14.7480297089,2102.85791016
24.282,148.956222534,184.542633057,185.0,235.0,114.0,122.0,-82.0451507568,-479.492919922,2118.56103516,188.357177734,-866.443115234,2148.56103516,-336.898864746,-14.6477613449,2088.56103516
24.314,148.792709351,185.11026001,185.0,235.0,116.0,122.0,-82.7883987427,-480.970001221,2106.56152344,187.305236816,-861.604064941,2136.56152344,-320.399597168,-14.5636043549,2076.56152344
24.361,148.791534424,185.329040527,185.0,235.0,116.0,122.0,-82.0839996338,-478.430236816,2088.42041016,185.714859009,-854.288391113,2118.42041016,-317.600524902,-14.4363737106,2058.42041016
24.376,148.664169312,185.152008057,185.0,235.0,116.0,122.0,-82.3303527832,-473.188903809,2071.15332031,184.20111084,-847.325134277,2101.15332031,-314.936340332,-14.3152742386,2041.15332031
24.407,149.253845215,185.716949463,187.0,235.0,116.0,122.0,-77.0665283203,-471.29208374,2045.11779785,196.472198486,-836.825805664,2075.11767578,-310.919219971,-14.1326799393,2015.11779785
24.439,149.382751465,186.268035889,187.0,235.0,116.0,122.0,-75.540145874,-471.487487793,2028.95141602,194.941589355,-830.306518555,2058.95141602,-308.424865723,-14.0192995071,1998.95141602
24.47,149.504211426,186.837722778,191.0,235.0,116.0,120.0,-74.0258026123,-471.400238037,2011.28552246,221.901382446,-823.182434082,2041.28552246,-305.699127197,0.0,1981.28552246
24.501,149.460388184,186.936065674,193.0,235.0,116.0,120.0,-74.1244049072,-470.756591797,2005.58837891,235.558242798,-820.88494873,2035.58837891,-304.820098877,0.0,1975.58837891
24.532,150.224639893,187.633972168,197.0,235.0,116.0,122.0,-68.2312164307,-472.079467773,1990.47045898,262.149383545,-814.788452148,2020.47045898,-302.487518311,-13.749420166,1960.47045898
24.564,151.146102905,188.719116211,203.0,235.0,116.0,124.0,-61.4769363403,-477.150543213,1980.08325195,303.093719482,-810.599609375,2010.08325195,-300.88482666,-27.353143692,1950.08325195
24.595,152.393035889,188.838195801,209.0,235.0,114.0,124.0,-52.5009384155,-475.099578857,1968.16149902,343.337402344,-805.791992188,1998.16149902,-312.638427734,-27.1859207153,1938.16149902
