t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
379.097,110.861335754,136.462539673,159.0,231.0,64.0,92.0,-299.140625,-100.21875,1736.03125,-6.19290685654,-687.409973145,1766.03125,-574.31842041,167.509521484,1706.03125
379.128,111.155151367,136.225738525,159.0,231.0,64.0,90.0,-298.505401611,-99.1602706909,1742.76525879,-6.21652078629,-690.031066895,1772.76525879,-576.585327148,180.182907104,1712.76525879
379.159,111.963546753,136.338195801,161.0,231.0,64.0,84.0,-287.906341553,-97.9229125977,1709.17224121,6.09872102737,-676.955383301,1739.17224121,-565.276550293,211.978713989,1679.17224121
379.191,112.81111145,135.104782104,161.0,231.0,68.0,84.0,-291.992340088,-93.4644165039,1764.56311035,6.29295921326,-698.51574707,1794.56311035,-559.593200684,218.971252441,1734.56311035
379.222,113.492477417,135.158569336,161.0,231.0,70.0,84.0,-291.158477783,-94.8995895386,1785.30212402,6.3656835556,-706.588195801,1815.30212402,-553.973327637,221.58934021,1755.30212402
379.253,114.309867859,134.471725464,161.0,231.0,70.0,84.0,-289.793731689,-91.7881698608,1808.72290039,6.44781303406,-715.704467773,1838.72290039,-561.364929199,224.54598999,1778.72290039
379.284,112.587776184,137.897689819,161.0,231.0,72.0,82.0,-307.947143555,-116.247306824,1852.21459961,6.60032463074,-732.633178711,1882.21459961,-562.311157227,242.816162109,1822.21459961
379.331,112.306869507,140.141983032,163.0,231.0,76.0,80.0,-317.679779053,-134.163955688,1899.49963379,20.2982845306,-751.038391113,1929.49963379,-550.67980957,262.22845459,1869.49963379
379.378,112.877914429,140.317352295,163.0,231.0,80.0,78.0,-317.48034668,-136.886138916,1921.31152344,20.5277462006,-759.528442383,1951.31152344,-530.575927734,278.552398682,1891.31152344
379.409,113.867240906,140.73223877,165.0,231.0,82.0,78.0,-315.471832275,-141.774230957,1950.09912109,34.7177391052,-770.733703613,1980.09912109,-525.185546875,282.792205811,1920.09912109
379.441,115.223617554,140.177505493,167.0,231.0,84.0,76.0,-311.506439209,-140.373580933,1983.91699219,49.435005188,-783.897033691,2013.91699219,-520.731933594,301.476348877,1953.91699219
379.472,116.116409302,140.432678223,169.0,231.0,86.0,76.0,-310.283874512,-144.471511841,2016.33422852,64.58228302,-796.515075684,2046.33422852,-515.440490723,306.478149414,1986.33422852
379.519,118.386299133,140.137786865,171.0,231.0,88.0,74.0,-298.672302246,-144.534072876,2046.7467041,80.1070709229,-808.352783203,2076.74658203,-509.188232422,325.314697266,2016.7467041
379.534,120.977096558,140.078720093,171.0,231.0,90.0,72.0,-288.752502441,-148.573791504,2110.1418457,82.5524291992,-833.028747559,2140.1418457,-510.605499268,350.129455566,2080.1418457
379.566,122.284507751,137.070770264,173.0,231.0,92.0,70.0,-286.069793701,-129.480804443,2163.00610352,99.971786499,-853.605651855,2193.00610352,-508.622467041,373.987091064,2133.00610352
379.597,124.521575928,134.893173218,175.0,231.0,94.0,70.0,-270.8359375,-113.691772461,2176.9453125,116.085327148,-859.03137207,2206.9453125,-496.889068604,376.431091309,2146.9453125
379.644,125.881774902,133.472473145,177.0,231.0,96.0,66.0,-260.365783691,-102.812202454,2176.22070312,131.520233154,-858.749267578,2206.22070312,-481.669128418,406.408355713,2146.22070312
379.675,127.94153595,129.377944946,177.0,227.0,96.0,64.0,-248.633987427,-72.7319488525,2211.68505859,133.634384155,-841.110107422,2241.68505859,-489.628295898,428.424743652,2181.68505859
379.722,131.618255615,126.336593628,179.0,221.0,98.0,62.0,-225.90965271,-50.437286377,2269.87109375,153.232727051,-814.553039551,2299.87109375,-486.977844238,455.559906006,2239.87109375
379.753,132.611846924,125.466514587,179.0,217.0,100.0,60.0,-220.169967651,-43.9446334839,2292.45458984,154.737380981,-789.975158691,2322.45458984,-476.020477295,476.020446777,2262.45458984
