t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
346.401,158.839904785,133.499359131,193.0,231.0,122.0,60.0,-9.34144592285,-108.700996399,2296.28540039,269.197692871,-905.483337402,2326.28540039,-301.990112305,476.826446533,2266.28540039
346.604,158.937347412,122.179573059,193.0,205.0,124.0,50.0,-9.09243965149,-18.6491394043,2440.01513672,285.830078125,-736.229187012,2470.01513672,-304.240356445,591.578430176,2410.01513672
346.636,159.007492065,120.966384888,193.0,205.0,124.0,50.0,-8.55681610107,-8.33158111572,2458.57495117,287.977844238,-741.761291504,2488.57495117,-306.583343506,596.134216309,2428.57495117
346.667,159.365585327,119.490287781,193.0,205.0,126.0,50.0,-5.53133583069,4.44401550293,2486.32421875,291.188995361,-750.032409668,2516.32421875,-292.859313965,602.945739746,2456.32421875
346.698,159.71697998,118.658668518,195.0,205.0,128.0,50.0,-2.48635482788,11.7839889526,2505.30664062,311.166656494,-755.690429688,2535.30664062,-277.762420654,607.605285645,2475.30664062
346.729,160.351211548,117.278633118,197.0,205.0,128.0,50.0,3.12146568298,24.1862716675,2534.47167969,332.731719971,-764.383544922,2564.47167969,-281.035125732,614.764343262,2504.47167969
346.761,160.986221313,116.070800781,197.0,205.0,130.0,48.0,8.83260154724,35.1897735596,2553.98193359,335.263122559,-770.198913574,2583.98193359,-265.522918701,637.254943848,2523.98193359
346.792,161.99559021,112.710601807,197.0,205.0,132.0,48.0,18.3446102142,67.0082092285,2621.45214844,344.017150879,-790.309570312,2651.45214844,-254.446075439,654.289855957,2591.45214844
346.839,163.96711731,110.733428955,199.0,203.0,132.0,48.0,36.6949501038,85.7135772705,2637.765625,364.84362793,-776.462158203,2667.765625,-256.047851562,658.408691406,2607.765625
346.87,164.501449585,108.86794281,201.0,199.0,136.0,46.0,42.4615898132,105.007232666,2689.98120117,391.060821533,-753.507263184,2719.98120117,-223.863998413,690.247375488,2659.98120117
346.901,165.409500122,107.800598145,201.0,197.0,138.0,44.0,51.3534584045,115.811378479,2707.18603516,393.534423828,-739.076721191,2737.18603516,-206.535964966,713.487915039,2677.18603516
346.933,167.293945312,104.75125885,201.0,191.0,138.0,44.0,70.3393783569,147.051742554,2750.05712891,399.698120117,-692.160095215,2780.05712891,-209.843322754,724.913391113,2720.05712891
346.964,168.924026489,103.464355469,203.0,185.0,140.0,42.0,86.2151031494,159.751083374,2755.04174805,419.947113037,-634.803833008,2785.04174805,-191.116271973,745.353393555,2725.04174805
346.995,170.647338867,103.423126221,203.0,181.0,140.0,42.0,103.265914917,160.775009155,2765.8046875,421.570007324,-598.041259766,2795.8046875,-191.871109009,748.297241211,2735.8046875
347.042,171.889709473,97.2271575928,203.0,177.0,142.0,40.0,117.324386597,224.716140747,2813.99023438,428.835754395,-568.456787109,2843.99023438,-175.725494385,781.00201416,2783.99023438
347.073,172.294921875,95.1689147949,205.0,173.0,142.0,38.0,123.136138916,248.688262939,2856.0456543,455.417999268,-536.381286621,2886.0456543,-178.3800354,812.619995117,2826.0456543
347.104,172.289016724,94.9364471436,205.0,171.0,142.0,38.0,123.774414062,252.439025879,2872.23095703,457.972045898,-519.034912109,2902.23095703,-179.401641846,817.274047852,2842.23095703
347.136,172.784790039,94.418006897,207.0,171.0,144.0,38.0,129.653442383,259.432617188,2891.98291016,481.581848145,-522.567382812,2921.98291016,-160.576370239,822.953674316,2861.98291016
347.167,173.085632324,93.7762985229,207.0,171.0,144.0,38.0,133.503555298,267.541931152,2909.39941406,484.452331543,-525.682128906,2939.39941406,-161.553543091,827.961730957,2879.39941406
347.198,173.035583496,93.127281189,209.0,171.0,144.0,36.0,133.572601318,275.358520508,2922.08251953,507.246459961,-527.950378418,2952.08251953,-162.265151978,851.891845703,2892.08251953
347.245,172.896499634,92.7764358521,207.0,171.0,144.0,36.0,132.900390625,280.543029785,2938.73217773,489.286773682,-530.928039551,2968.73217773,-163.199310303,856.796142578,2908.73217773
347.261,172.92829895,92.4301300049,209.0,171.0,144.0,36.0,134.190246582,286.163635254,2959.95556641,513.754089355,-534.723571777,2989.95556641,-164.390090942,863.047668457,2929.95556641
347.308,172.743835449,91.9953308105,209.0,169.0,144.0,36.0,133.053924561,292.386871338,2977.37133789,516.746582031,-516.746582031,3007.37133789,-165.367233276,868.17767334,2947.37133789
347.339,172.498916626,91.2376327515,209.0,169.0,144.0,36.0,131.501174927,302.608856201,3000.28515625,520.683776855,-520.683776855,3030.28515625,-166.65284729,874.927124023,2970.28515625
347.37,172.099456787,90.5893173218,209.0,169.0,144.0,34.0,128.624603271,312.653381348,3031.54174805,526.054504395,-526.054443359,3061.54174805,-168.406539917,905.184997559,3001.54174805
347.401,171.761688232,89.9653244019,209.0,169.0,144.0,34.0,126.128410339,322.081665039,3058.078125,530.614135742,-530.614135742,3088.078125,-169.89541626,913.187683105,3028.078125
347.433,170.716064453,89.171546936,209.0,167.0,144.0,34.0,116.081161499,333.947509766,3089.1003418,535.944580078,-514.069274902,3119.1003418,-171.635971069,922.54309082,3059.1003418
347.464,170.744628906,88.0029220581,217.0,167.0,144.0,34.0,117.203277588,349.026733398,3110.66967773,627.757202148,-517.624206543,3140.66967773,-172.846160889,929.047912598,3080.66967773
347.511,170.868835449,87.2420959473,215.0,163.0,144.0,32.0,119.135917664,359.067047119,3125.82739258,608.653930664,-475.856750488,3155.82739258,-173.696609497,955.331054688,3095.82739258
347.542,171.050231934,86.4631195068,219.0,161.0,142.0,30.0,121.886123657,369.918151855,3145.49169922,656.988037109,-456.551055908,3175.49169922,-196.649871826,983.249145508,3115.49169922
347.573,170.855865479,85.8055877686,207.0,157.0,142.0,32.0,120.644897461,380.013824463,3169.20092773,527.271057129,-415.085571289,3199.20092773,-198.146392822,968.715576172,3139.20092773
347.604,170.848739624,85.4140472412,207.0,153.0,142.0,32.0,121.189041138,386.352630615,3185.58789062,529.971862793,-372.107818604,3215.58789062,-199.180725098,973.772399902,3155.58789062
347.636,170.840164185,84.8059768677,205.0,149.0,142.0,30.0,121.685218811,395.066955566,3201.15942383,509.876983643,-328.587371826,3231.15942383,-200.163604736,1000.81793213,3171.15942383
347.667,170.455001831,83.434463501,207.0,149.0,142.0,30.0,117.649551392,411.46987915,3209.01367188,533.832763672,-329.386108398,3239.01367188,-200.659362793,1003.29669189,3179.01367188
347.714,170.211502075,81.9043197632,205.0,149.0,142.0,32.0,115.452865601,430.715820312,3224.18994141,513.511169434,-330.929443359,3254.18994141,-201.617294312,985.684448242,3194.18994141
347.745,170.173629761,81.2832946777,205.0,149.0,142.0,30.0,115.468536377,439.426544189,3236.63305664,515.474731445,-332.194824219,3266.63305664,-202.402694702,1012.01342773,3206.63305664
347.776,170.339309692,81.0744476318,207.0,149.0,142.0,30.0,118.097061157,444.613220215,3257.265625,541.785339355,-334.292999268,3287.265625,-203.705032349,1018.52502441,3227.265625
347.808,170.481369019,81.1447296143,205.0,149.0,144.0,30.0,120.143356323,445.381225586,3268.79370117,520.549682617,-335.465332031,3298.79370117,-181.717971802,1022.16326904,3238.79370117
347.839,170.665252686,81.1413574219,205.0,149.0,144.0,30.0,122.635543823,446.8203125,3279.07055664,522.171325684,-336.510437012,3309.07055664,-182.294570923,1025.40673828,3249.07055664
347.87,170.860366821,81.0675735474,205.0,149.0,144.0,38.0,125.194595337,448.7996521,3287.35498047,523.478637695,-337.352905273,3317.35498047,-182.759368896,936.641540527,3257.35498047
347.901,171.424026489,79.1461105347,205.0,149.0,146.0,32.0,132.72479248,474.641845703,3313.12744141,527.545532227,-339.9737854,3343.12744141,-161.179626465,1013.12939453,3283.12744141
347.933,171.622741699,78.7570571899,205.0,149.0,146.0,36.0,135.314590454,480.159484863,3320.02514648,528.633972168,-340.675231934,3350.02514648,-161.518264771,969.109802246,3290.02514648
347.979,171.98576355,78.5951080322,207.0,147.0,148.0,36.0,139.937759399,483.415496826,3329.46533203,553.684753418,-318.07421875,3359.46533203,-138.84147644,971.89050293,3299.46533203
348.011,172.243057251,78.1706085205,203.0,147.0,148.0,30.0,143.095550537,488.897338867,3333.04833984,507.102783203,-318.413452148,3363.04833984,-138.992263794,1042.4420166,3303.04833984
348.042,172.272766113,77.5898590088,201.0,145.0,150.0,36.0,143.960693359,497.47467041,3345.08203125,485.246856689,-295.882232666,3375.08203125,-116.248878479,976.490539551,3315.08203125
348.073,172.252059937,76.918548584,201.0,143.0,150.0,36.0,144.082611084,506.632080078,3353.57373047,486.467712402,-272.896575928,3383.57373047,-116.546653748,978.991821289,3323.57373047
348.104,171.932693481,75.7331237793,199.0,141.0,150.0,28.0,140.82635498,522.425476074,3365.51074219,464.369995117,-250.045349121,3395.51074219,-116.965248108,1076.0802002,3335.51074219
348.136,172.121185303,75.385055542,199.0,143.0,152.0,30.0,143.609909058,528.590637207,3378.66162109,466.168548584,-274.920013428,3408.66162109,-93.9411468506,1056.83752441,3348.66162109
348.183,172.209564209,75.0976638794,199.0,141.0,152.0,36.0,144.841705322,532.675048828,3382.97607422,466.758575439,-251.331481934,3412.97607422,-94.0621871948,987.652648926,3352.97607422
348.214,172.25189209,74.5495300293,199.0,143.0,152.0,30.0,145.468429565,539.639465332,3385.87426758,467.154937744,-275.501708984,3415.87426758,-94.1434783936,1059.1138916,3355.87426758
348.245,172.328079224,74.3390960693,199.0,141.0,150.0,28.0,146.490264893,542.572387695,3388.5871582,467.525939941,-251.744674683,3418.5871582,-117.774459839,1083.52502441,3358.5871582
348.276,172.118164062,74.0443572998,197.0,141.0,148.0,30.0,144.186248779,546.79675293,3393.06884766,444.131896973,-252.074707031,3423.06884766,-141.517913818,1061.38452148,3363.06884766
348.308,172.095413208,73.9075241089,197.0,141.0,148.0,34.0,144.079833984,549.051025391,3396.94213867,444.634429932,-252.359954834,3426.94213867,-141.680908203,1015.38000488,3366.94213867
348.339,171.812088013,73.4308624268,195.0,141.0,148.0,28.0,140.964263916,555.751403809,3403.20361328,421.368560791,-252.821060181,3433.20361328,-141.944396973,1088.24047852,3373.20361328
348.37,171.349472046,73.3938064575,195.0,141.0,148.0,28.0,135.698532104,557.241210938,3409.61303711,422.155181885,-253.293045044,3439.61303711,-142.214096069,1090.30822754,3379.61303711
348.401,170.484909058,73.5083007812,191.0,141.0,146.0,34.0,125.582229614,556.850830078,3415.61572266,374.561462402,-253.735076904,3445.61572266,-166.211120605,1021.01153564,3385.61572266
348.448,169.890808105,73.2027282715,191.0,141.0,144.0,30.0,118.629089355,561.280639648,3420.30664062,375.071411133,-254.08052063,3450.30664062,-190.218856812,1069.98083496,3390.30664062
348.479,169.745147705,73.4262390137,191.0,141.0,144.0,34.0,117.146484375,559.863586426,3428.04467773,375.912567139,-254.650344849,3458.04467773,-190.652999878,1024.75964355,3398.04467773
348.511,168.79145813,73.1547470093,189.0,141.0,144.0,28.0,105.981842041,564.724060059,3437.76513672,352.64855957,-255.366149902,3467.76513672,-191.198394775,1099.39050293,3407.76513672
348.542,168.282318115,72.795135498,189.0,141.0,144.0,32.0,99.9897460938,569.888793945,3442.77685547,353.158233643,-255.735214233,3472.77685547,-191.47958374,1053.13745117,3412.77685547
348.573,167.849075317,72.7781600952,187.0,139.0,142.0,34.0,95.2460174561,573.021362305,3460.45703125,330.4765625,-232.5574646,3490.45703125,-216.530471802,1034.53442383,3430.45703125
348.604,167.517776489,72.8621673584,187.0,139.0,142.0,32.0,91.3937988281,573.055908203,3466.83300781,331.08026123,-232.982269287,3496.83300781,-216.932937622,1060.56091309,3436.83300781
348.651,167.215408325,72.6683502197,185.0,137.0,142.0,34.0,87.8066101074,575.99407959,3470.33935547,306.863098145,-208.666870117,3500.33935547,-217.154251099,1037.51464844,3440.33935547
348.683,166.791381836,72.4212265015,185.0,137.0,140.0,32.0,82.8075256348,580.129150391,3477.09863281,307.455627441,-209.069824219,3507.09863281,-241.756530762,1063.7286377,3447.09863281
348.714,166.335662842,72.1694030762,185.0,137.0,140.0,28.0,77.3654632568,584.064941406,3482.25756836,307.907897949,-209.377349854,3512.25756836,-242.118347168,1113.7442627,3452.25756836
348.745,165.884185791,71.6227722168,185.0,137.0,140.0,32.0,71.8333892822,590.582641602,3481.33032227,307.826660156,-209.32208252,3511.33032227,-242.053314209,1065.0345459,3451.33032227
348.776,165.231430054,71.5063171387,185.0,137.0,140.0,28.0,63.8297805786,591.681030273,3479.42895508,307.659942627,-209.208724976,3509.42895508,-241.919952393,1112.83178711,3449.42895508
348.807,165.079879761,72.546333313,185.0,137.0,140.0,32.0,61.8657836914,577.91796875,3472.97753906,307.094360352,-208.824142456,3502.97753906,-241.467498779,1062.45703125,3442.97753906
348.854,164.823120117,72.9967803955,185.0,139.0,140.0,32.0,58.7172622681,572.223022461,3471.70825195,306.983093262,-233.307098389,3501.70825195,-241.378479004,1062.06530762,3441.70825195
348.87,164.351730347,73.3935623169,185.0,137.0,140.0,32.0,52.5902938843,563.234375,3446.26586914,304.752655029,-207.231781006,3476.26586914,-239.594116211,1054.21411133,3416.26586914
348.917,164.272674561,74.072303772,185.0,137.0,140.0,32.0,51.6228675842,554.902709961,3445.46386719,304.682373047,-207.183959961,3475.46386719,-239.537872314,1053.9666748,3415.46386719
348.948,163.554916382,74.9637756348,185.0,137.0,140.0,32.0,43.0684585571,545.622314453,3454.90185547,305.509735107,-207.746582031,3484.90185547,-240.199798584,1056.87902832,3424.90185547
348.979,164.130050659,75.6652374268,185.0,137.0,140.0,32.0,50.1283912659,538.112365723,3461.2590332,306.067047119,-208.125564575,3491.2590332,-240.645645142,1058.84082031,3431.2590332
349.011,164.183151245,75.5332183838,185.0,137.0,140.0,32.0,50.7266082764,539.221557617,3458.09619141,305.789764404,-207.937026978,3488.09619141,-240.423828125,1057.86474609,3428.09619141
349.042,163.766143799,75.1659088135,185.0,137.0,140.0,32.0,45.7186584473,544.258544922,3461.80322266,306.114746094,-208.158004761,3491.80322266,-240.683807373,1059.00878906,3431.80322266
349.073,163.059249878,74.5052185059,185.0,137.0,142.0,30.0,37.1873245239,553.019958496,3466.44824219,306.522003174,-208.434906006,3496.44824219,-216.90864563,1084.54309082,3436.44824219
349.12,163.21257019,74.4782409668,185.0,137.0,142.0,32.0,39.0691490173,553.604797363,3468.05761719,306.663085938,-208.530853271,3498.05761719,-217.010223389,1060.9387207,3438.05761719
349.151,163.796905518,73.9797592163,185.0,137.0,142.0,28.0,46.148059845,559.334960938,3466.00048828,306.482727051,-208.408218384,3496.00048828,-216.880386353,1108.49963379,3436.00048828
349.182,164.177780151,73.7858886719,187.0,137.0,142.0,30.0,50.9166526794,563.23449707,3475.52294922,331.903045654,-208.975875854,3505.52294922,-217.481430054,1087.40698242,3445.52294922
349.214,164.544937134,73.9079437256,187.0,137.0,142.0,28.0,55.5632476807,563.488525391,3486.29833984,332.923217773,-209.618240356,3516.29833984,-218.161590576,1115.04785156,3456.29833984
349.245,164.556777954,73.5348358154,187.0,137.0,142.0,30.0,55.8131027222,569.122680664,3492.88232422,333.546600342,-210.010742188,3522.88232422,-218.577163696,1092.88562012,3462.88232422
349.276,165.198425293,73.5946121216,187.0,137.0,142.0,30.0,63.7840042114,569.387268066,3499.00732422,334.126525879,-210.375869751,3529.00732422,-218.963775635,1094.81860352,3469.00732422
349.307,165.471298218,73.0701599121,187.0,137.0,142.0,28.0,67.4072570801,578.182128906,3513.34790039,335.484283447,-211.230758667,3543.34790039,-219.868942261,1123.77441406,3483.34790039
349.354,165.259429932,72.9050445557,187.0,137.0,142.0,28.0,64.7758102417,580.027038574,3512.20141602,335.375732422,-211.162399292,3542.20141602,-219.796585083,1123.40466309,3482.20141602
349.386,165.334457397,72.9345855713,187.0,137.0,142.0,30.0,65.7647476196,580.23614502,3515.67285156,335.704406738,-211.369354248,3545.67285156,-220.015701294,1100.07836914,3485.67285156
349.417,165.213729858,72.871673584,187.0,137.0,142.0,24.0,64.3254089355,581.454467773,3518.35107422,335.958007812,-211.529006958,3548.35107422,-220.184753418,1174.31848145,3488.35107422
349.448,165.764602661,72.718963623,187.0,137.0,142.0,28.0,71.1605834961,583.65625,3520.26757812,336.139465332,-211.643264771,3550.26757812,-220.305725098,1126.00683594,3490.26757812
349.479,165.575210571,72.7634429932,187.0,137.0,142.0,30.0,68.870262146,583.50994873,3522.69921875,336.369689941,-211.788223267,3552.69921875,-220.459213257,1102.29589844,3492.69921875
349.511,165.36076355,72.428314209,187.0,137.0,142.0,22.0,66.4777755737,589.927307129,3536.35205078,337.662322998,-212.602111816,3566.35205078,-221.320983887,1204.96948242,3506.35205078
349.542,165.196029663,71.8569946289,187.0,137.0,142.0,22.0,64.6710205078,599.199584961,3549.30932617,338.889099121,-213.374526978,3579.30932617,-222.138824463,1209.42236328,3519.30932617
349.589,164.849746704,71.6437072754,187.0,137.0,142.0,22.0,60.4348983765,602.589355469,3553.64453125,339.299560547,-213.632980347,3583.64453125,-222.412475586,1210.91223145,3523.64453125
349.62,164.982574463,71.7254180908,187.0,137.0,144.0,22.0,62.0906524658,601.57635498,3553.67602539,339.30255127,-213.634841919,3583.67602539,-197.701766968,1210.92297363,3523.67602539
349.651,164.806533813,71.5752334595,187.0,137.0,142.0,22.0,59.8872451782,603.350402832,3553.10131836,339.248138428,-213.600585938,3583.10131836,-222.378189087,1210.72558594,3523.10131836
349.682,164.683120728,71.6349029541,187.0,137.0,142.0,22.0,58.3042984009,602.139770508,3550.34667969,338.987335205,-213.436386108,3580.34667969,-222.204315186,1209.77880859,3520.34667969
349.714,165.299331665,71.4571685791,185.0,137.0,142.0,22.0,66.0163574219,604.720703125,3552.51000977,314.066741943,-213.565338135,3582.51000977,-222.340866089,1210.52233887,3522.51000977
349.745,165.495620728,71.5234985352,185.0,137.0,142.0,22.0,68.484916687,604.10144043,3553.7277832,314.173461914,-213.637924194,3583.7277832,-222.417724609,1210.9407959,3523.7277832
