t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
41.479,295.066680908,163.782302856,307.0,207.0,270.0,98.0,1091.015625,-353.65625,2303.5,1202.87268066,-711.90423584,2333.5,876.964782715,175.392959595,2273.5
41.511,297.134277344,158.482330322,307.0,207.0,270.0,90.0,1092.17053223,-306.482574463,2271.17163086,1186.20812988,-702.041442871,2301.17163086,864.494689941,235.771255493,2241.17163086
41.542,296.783325195,147.260314941,307.0,207.0,270.0,66.0,1083.33056641,-215.903060913,2258.56884766,1179.71166992,-698.196655273,2288.56884766,859.633361816,422.001800537,2228.56884766
41.589,295.337524414,133.775146484,307.0,207.0,272.0,56.0,1035.85058594,-105.432647705,2182.65112305,1140.57751465,-675.035644531,2212.65112305,845.446594238,483.112304688,2152.65112305
41.62,294.572235107,127.074073792,307.0,207.0,274.0,46.0,1003.91571045,-52.7729225159,2127.390625,1112.09179688,-658.176757812,2157.390625,838.452880859,544.258850098,2097.390625
41.651,294.201446533,126.355453491,307.0,207.0,274.0,48.0,1002.53222656,-47.4774627686,2130.32861328,1113.60632324,-659.073059082,2160.32861328,839.627380371,530.291015625,2100.32861328
41.682,293.610595703,120.446937561,307.0,207.0,274.0,38.0,996.515258789,-3.33344078064,2126.90722656,1111.84265137,-658.029296875,2156.90722656,838.259643555,602.958679199,2096.90722656
41.714,291.186889648,112.171417236,307.0,207.0,274.0,8.0,977.817016602,58.3512649536,2125.55664062,1111.1463623,-657.617248535,2155.55664062,837.719726562,823.022888184,2095.55664062
41.761,288.068908691,102.18196106,307.0,207.0,274.0,8.0,932.101989746,129.681991577,2075.51220703,1085.3494873,-642.349731445,2105.51220703,817.713928223,803.368103027,2045.51220703
41.792,286.520874023,103.046325684,307.0,207.0,272.0,8.0,919.465026855,123.207389832,2072.42333984,1083.75732422,-641.407348633,2102.42333984,802.155029297,802.154968262,2042.42333984
41.823,285.309143066,105.585662842,307.0,215.0,268.0,8.0,910.869445801,104.777481079,2072.90234375,1084.00415039,-700.546813965,2102.90234375,773.687927246,802.343078613,2042.90234375
41.854,284.402069092,106.848854065,307.0,215.0,266.0,8.0,901.963745117,95.3509597778,2067.60205078,1081.27197266,-698.78112793,2097.60205078,757.390319824,800.261413574,2037.60205078
41.886,283.839050293,100.800971985,307.0,213.0,264.0,8.0,878.551269531,136.203598022,2023.08862305,1058.32617188,-669.553283691,2053.08862305,726.866149902,782.778930664,1993.08862305
41.917,283.64755249,99.06665802,307.0,213.0,264.0,8.0,874.028625488,147.971694946,2015.79138184,1054.5645752,-667.173461914,2045.79138184,724.20489502,779.912963867,1985.79138184
41.948,282.444061279,97.265296936,307.0,209.0,260.0,8.0,863.802246094,160.385787964,2011.78759766,1052.50073242,-637.228271484,2041.78759766,694.946838379,778.340515137,1981.78759766
41.979,282.410003662,95.8672561646,307.0,207.0,256.0,8.0,862.002990723,169.941131592,2008.15551758,1050.62841797,-621.800537109,2038.15551758,665.926269531,776.91394043,1978.15551758
42.011,286.64855957,90.2215118408,307.0,223.0,230.0,8.0,878.65612793,206.595703125,1978.44580078,1035.3137207,-725.42388916,2008.44580078,478.278533936,765.245605469,1948.44580078
42.057,282.956451416,90.3019256592,307.0,223.0,224.0,8.0,849.569946289,205.199417114,1970.39501953,1031.16369629,-722.515991211,2000.39501953,435.476379395,762.083679199,1940.39501953
42.089,280.22479248,90.6923141479,307.0,223.0,220.0,8.0,834.020141602,203.312469482,1978.28100586,1035.22875977,-725.364318848,2008.28100586,409.918334961,765.180908203,1948.28100586
42.12,277.171875,90.5175933838,307.0,223.0,218.0,8.0,812.634887695,204.472503662,1977.7779541,1034.96948242,-725.182617188,2007.7779541,396.152008057,764.983337402,1947.7779541
42.151,276.351470947,87.2561187744,307.0,223.0,214.0,8.0,798.524047852,224.722366333,1957.13879395,1024.33032227,-717.728027344,1987.13879395,364.92300415,756.877319336,1927.13879395
