t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
908.848,135.150177002,123.418464661,171.0,231.0,102.0,52.0,-190.830841064,-26.2516479492,2189.93261719,85.6302337646,-864.086486816,2219.93261719,-439.301513672,515.043151855,2159.93261719
909.692,160.692489624,86.043586731,185.0,173.0,132.0,30.0,6.86912345886,336.827880859,2828.73144531,250.615463257,-531.304870605,2858.73144531,-274.798156738,883.279663086,2798.73144531
909.723,160.780136108,84.2886962891,185.0,169.0,134.0,28.0,7.73559570312,354.102081299,2827.66699219,250.522155762,-491.023376465,2857.66699219,-255.072662354,902.56463623,2797.66699219
909.755,161.603012085,82.5367584229,189.0,167.0,134.0,28.0,16.1394824982,377.187530518,2871.16064453,295.028686523,-478.149932861,2901.16064453,-259.038116455,916.596313477,2841.16064453
909.786,161.258911133,82.3035125732,187.0,167.0,134.0,28.0,12.9295501709,387.158905029,2928.82836914,280.141967773,-487.65435791,2958.82836914,-264.295898438,935.200683594,2898.82836914
909.817,161.745529175,81.7545852661,187.0,167.0,138.0,28.0,18.039150238,395.248046875,2947.10693359,281.872558594,-490.666870117,2977.10693359,-225.045074463,941.09753418,2917.10693359
909.864,162.566436768,81.012298584,189.0,167.0,138.0,28.0,26.6853370667,405.387054443,2965.15722656,304.587493896,-493.641815186,2995.15722656,-226.437576294,946.920837402,2935.15722656
909.88,163.595733643,79.7996368408,191.0,167.0,140.0,28.0,37.6797409058,421.260314941,2988.31347656,328.110839844,-497.458282471,3018.31347656,-207.476394653,954.391357422,2958.31347656
909.911,164.826370239,79.1991119385,193.0,167.0,140.0,28.0,50.6943511963,428.556243896,2995.32373047,350.090393066,-498.613677979,3025.32373047,-207.968048096,956.652954102,2965.32373047
909.958,166.24609375,79.1814727783,195.0,167.0,142.0,26.0,65.6704864502,429.159729004,2998.24560547,371.666687012,-499.095245361,3028.24560547,-187.355697632,978.412902832,2968.24560547
909.989,167.645431519,78.8056182861,197.0,165.0,142.0,26.0,81.3703155518,438.431610107,3035.07470703,397.683319092,-483.668823242,3065.07470703,-189.680343628,990.552734375,3005.07470703
910.02,168.391967773,78.837890625,195.0,165.0,144.0,26.0,89.7665405273,440.299377441,3050.39404297,378.067047119,-486.086151123,3080.39404297,-169.464294434,995.602416992,3020.39404297
910.051,169.437698364,77.9171981812,195.0,165.0,144.0,24.0,100.729019165,449.151855469,3043.64550781,377.238800049,-485.021270752,3073.64550781,-169.085647583,1014.51367188,3013.64550781
910.083,172.9503479,74.9753646851,197.0,163.0,146.0,24.0,137.486175537,477.999816895,3027.4921875,396.699523926,-461.029083252,3057.4921875,-147.156845093,1009.07580566,2997.4921875
910.114,172.979232788,74.5070724487,199.0,163.0,148.0,24.0,138.639801025,485.940124512,3046.1015625,420.68762207,-463.835113525,3076.1015625,-126.917541504,1015.3404541,3016.1015625
910.145,171.854980469,73.7648162842,199.0,161.0,150.0,24.0,128.732055664,502.063140869,3096.64404297,427.59979248,-449.528076172,3126.64404297,-107.536987305,1032.35498047,3066.64404297
910.192,173.020202637,73.5368804932,201.0,157.0,150.0,22.0,141.575714111,505.218688965,3100.8203125,450.128509521,-406.213409424,3130.8203125,-107.683433533,1055.29772949,3070.8203125
910.223,173.56854248,73.9676361084,201.0,155.0,152.0,22.0,150.060882568,509.093688965,3153.84228516,457.751678467,-390.763519287,3183.84228516,-87.6342163086,1073.51879883,3123.84228516
910.255,173.656036377,73.6080780029,201.0,153.0,152.0,22.0,150.905227661,512.651367188,3151.26782227,457.381530762,-368.136291504,3181.26782227,-87.5619888306,1072.63415527,3121.26782227
910.286,174.671539307,73.0204162598,203.0,151.0,154.0,22.0,162.843231201,521.438537598,3165.18798828,481.791656494,-347.338226318,3195.18798828,-65.9644012451,1077.41784668,3135.18798828
910.317,175.049972534,73.0840454102,203.0,149.0,154.0,22.0,168.377090454,524.889404297,3190.45654297,485.601837158,-327.49899292,3220.45654297,-66.4960479736,1086.10144043,3160.45654297
910.348,175.336013794,73.0146865845,203.0,149.0,154.0,20.0,172.638671875,528.917236328,3210.19287109,488.577819824,-329.506011963,3240.19287109,-66.9113006592,1115.18762207,3180.19287109
910.38,175.698928833,72.6907348633,205.0,149.0,154.0,20.0,176.971923828,533.310791016,3214.69433594,512.012817383,-329.963775635,3244.69433594,-67.0060195923,1116.76611328,3184.69433594
910.426,176.68901062,71.7474365234,205.0,149.0,154.0,20.0,188.730438232,545.672119141,3224.90454102,513.623962402,-331.002105713,3254.90454102,-67.2208404541,1120.34655762,3194.90454102
910.458,176.863052368,70.9989624023,203.0,149.0,154.0,20.0,190.814834595,554.474060059,3226.87036133,491.092559814,-331.202026367,3256.87036133,-67.2621994019,1121.03588867,3196.87036133
910.489,176.902404785,70.5249862671,203.0,149.0,154.0,20.0,191.794281006,561.400634766,3235.88085938,492.451202393,-332.11831665,3265.88085938,-67.4517822266,1124.19555664,3205.88085938
910.52,177.220672607,70.5463104248,201.0,147.0,154.0,20.0,195.840698242,562.40814209,3243.08618164,470.582550049,-309.895812988,3273.08618164,-67.6033782959,1126.72216797,3213.08618164
910.551,177.25630188,70.3992156982,201.0,147.0,154.0,20.0,196.69543457,565.373168945,3250.51513672,471.650665283,-310.599212646,3280.51513672,-67.7596817017,1129.32727051,3220.51513672
910.676,177.188735962,67.5856323242,199.0,147.0,154.0,20.0,198.208709717,604.406311035,3288.39648438,453.823883057,-314.185821533,3318.39648438,-68.5567092896,1142.61096191,3258.39648438
910.692,176.897796631,67.2426528931,199.0,147.0,154.0,20.0,195.246337891,609.587158203,3295.02246094,454.730041504,-314.813171387,3325.02246094,-68.6961212158,1144.93457031,3265.02246094
910.723,176.952911377,69.0278320312,199.0,147.0,154.0,20.0,198.508468628,596.853515625,3339.18237305,460.769348145,-318.99420166,3369.18237305,-69.6252441406,1160.41992188,3309.18237305
910.755,176.045562744,68.2033691406,197.0,147.0,154.0,20.0,188.543426514,608.636291504,3350.90307617,438.661010742,-320.103912354,3380.90307617,-69.8718490601,1164.5300293,3320.90307617
910.786,175.480941772,67.5700836182,197.0,147.0,154.0,18.0,182.368713379,617.635253906,3359.37451172,439.760162354,-320.906036377,3389.37451172,-70.0500869751,1190.85070801,3329.37451172
910.817,174.81312561,67.1390457153,197.0,147.0,152.0,18.0,175.23336792,625.323913574,3373.45996094,441.58770752,-322.239624023,3403.45996094,-93.7952194214,1195.88879395,3343.45996094
910.864,174.089431763,66.7073364258,199.0,147.0,154.0,20.0,167.251098633,632.619628906,3385.17236328,467.058929443,-323.348571777,3415.17236328,-70.5928726196,1176.54699707,3355.17236328
910.895,172.933654785,66.3996353149,197.0,145.0,154.0,18.0,155.229751587,643.311340332,3422.62255859,447.966369629,-302.679962158,3452.62255859,-71.3808288574,1213.4732666,3392.62255859
910.926,172.629333496,66.5570297241,197.0,147.0,154.0,20.0,152.082489014,643.560424805,3434.03149414,449.446655273,-327.97454834,3464.03149414,-71.6208724976,1193.68041992,3404.03149414
910.958,171.78755188,65.2822341919,199.0,145.0,154.0,20.0,142.907470703,663.375793457,3457.29760742,476.922790527,-305.719818115,3487.29760742,-72.1103897095,1201.83898926,3427.29760742
