t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
450.798,283.431335449,179.41595459,285.0,235.0,256.0,126.0,910.328125,-438.203125,2103.1875,935.047241211,-860.243469238,2133.1875,697.917907715,-43.6198234558,2073.1875
450.829,283.897064209,180.76473999,285.0,235.0,254.0,126.0,910.644287109,-446.62121582,2096.00952148,931.900878906,-857.348815918,2126.00952148,681.01184082,-43.4687995911,2066.00952148
450.861,281.845214844,181.147216797,285.0,235.0,254.0,126.0,894.660522461,-448.979492188,2093.89697266,930.974914551,-856.496887207,2123.89697266,680.315490723,-43.4243507385,2063.89697266
450.892,282.045471191,181.930847168,285.0,235.0,252.0,126.0,893.042358398,-453.16607666,2086.68017578,927.811523438,-853.586608887,2116.68017578,663.512512207,-43.2725067139,2056.68017578
450.939,282.269775391,182.580718994,285.0,235.0,250.0,126.0,890.457641602,-455.758483887,2076.82397461,923.491149902,-849.611877441,2106.82397461,645.977661133,-43.0651359558,2046.82397461
450.97,282.160766602,183.191680908,285.0,235.0,248.0,128.0,884.477539062,-457.525054932,2064.71704102,918.184326172,-844.729614258,2094.71704102,627.886474609,-57.0806427002,2034.71704102
451.001,281.72958374,184.265289307,285.0,235.0,248.0,128.0,876.470336914,-462.719238281,2053.27246094,913.167785645,-840.114379883,2083.27246094,624.354919434,-56.7595863342,2023.27246094
451.033,281.724121094,184.876480103,285.0,235.0,246.0,128.0,872.393981934,-464.968200684,2043.81469727,909.022155762,-836.300415039,2073.81469727,607.312866211,-56.4942626953,2013.81469727
451.064,281.463531494,185.48550415,285.0,235.0,244.0,128.0,866.725585938,-467.283996582,2034.89123535,905.110656738,-832.701843262,2064.89111328,590.560791016,-56.2439308167,2004.89123535
451.095,280.861175537,185.727172852,285.0,235.0,242.0,128.0,858.83807373,-467.05645752,2026.42211914,901.3984375,-829.286499023,2056.42211914,574.06463623,-56.0063438416,1996.42211914
451.142,278.439758301,183.151153564,285.0,235.0,242.0,128.0,839.119750977,-447.411956787,2020.37451172,898.747558594,-826.84777832,2050.37451172,572.325622559,-55.8366851807,1990.37451172
451.173,271.314331055,170.331741333,285.0,235.0,240.0,128.0,781.950927734,-353.565948486,2003.24450684,891.238891602,-819.939819336,2033.24450684,553.560852051,-55.3561325073,1973.24450684
451.204,269.503967285,167.938674927,285.0,235.0,236.0,128.0,758.832397461,-332.201843262,1976.15722656,879.365600586,-809.016357422,2006.15722656,518.66394043,-54.596244812,1946.15722656
451.236,269.18548584,168.039016724,285.0,235.0,234.0,130.0,755.078125,-332.216339111,1972.1159668,877.594177246,-807.386657715,2002.1159668,503.966125488,-68.1035690308,1942.1159668
451.267,267.533630371,170.383407593,285.0,235.0,232.0,128.0,741.8984375,-347.606323242,1967.45874023,875.55279541,-805.508544922,1997.45874023,489.169647217,-54.3522186279,1937.45874023
451.298,265.416320801,174.278640747,285.0,235.0,228.0,130.0,723.077148438,-372.310852051,1956.06018066,870.556396484,-800.91192627,1986.06018066,459.27545166,-67.5405426025,1926.06018066
451.329,263.231323242,175.080749512,285.0,235.0,224.0,130.0,707.778076172,-377.646453857,1955.19921875,870.179016113,-800.564697266,1985.19921875,432.066040039,-67.5103530884,1925.19921875
451.361,260.95916748,176.681350708,285.0,235.0,222.0,128.0,691.614257812,-388.291900635,1953.54614258,869.454406738,-799.898071289,1983.54614258,418.204650879,-53.9619255066,1923.54614258
451.408,258.9034729,177.603820801,285.0,235.0,218.0,128.0,675.9375,-393.682678223,1948.94897461,867.439331055,-798.044189453,1978.94897461,390.288604736,-53.8329620361,1918.94897461
