t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
401.728,180.724090576,194.384002686,215.0,235.0,144.0,132.0,148.015625,-531.265625,2036.75,398.607208252,-833.451416016,2066.75,-112.592086792,-84.4440612793,2006.75
401.759,177.911392212,187.020019531,213.0,235.0,140.0,132.0,129.296875,-483.796875,2058.5625,388.166259766,-842.247680664,2088.5625,-142.269851685,-85.3619308472,2028.5625
401.79,176.303192139,186.009674072,213.0,235.0,134.0,132.0,119.048706055,-482.013763428,2082.36743164,392.590484619,-851.847412109,2112.36743164,-187.12121582,-86.3636398315,2052.36743164
401.822,174.703765869,184.711914062,213.0,235.0,132.0,132.0,108.398925781,-477.068054199,2102.33398438,396.301330566,-859.899230957,2132.33398438,-203.475585938,-87.2038345337,2072.33398438
401.853,174.388885498,184.547058105,213.0,235.0,130.0,130.0,107.484619141,-482.164916992,2130.22070312,401.484161377,-871.145080566,2160.22070312,-220.943222046,-73.6477737427,2100.22070312
401.9,172.961898804,184.917297363,211.0,235.0,128.0,132.0,97.5081939697,-488.351928711,2145.25024414,389.021820068,-877.205993652,2175.25024414,-237.359268188,-89.0097503662,2115.25024414
401.931,171.76739502,185.670318604,209.0,235.0,126.0,132.0,89.3193511963,-498.464630127,2164.56591797,377.08493042,-884.995300293,2194.56591797,-254.497161865,-89.822555542,2134.56591797
401.962,170.346817017,185.404571533,207.0,235.0,126.0,130.0,79.4106140137,-501.972259521,2188.65429688,365.663879395,-894.709350586,2218.65429688,-257.369140625,-75.6968460083,2158.65429688
401.994,169.54574585,183.93309021,205.0,235.0,126.0,130.0,74.2435760498,-497.250244141,2217.96557617,354.728973389,-906.529663086,2247.96557617,-260.863830566,-76.7246932983,2187.96557617
402.025,169.127944946,182.878890991,205.0,235.0,128.0,128.0,72.2804412842,-497.911804199,2258.15136719,361.0703125,-922.735168457,2288.15136719,-250.028289795,-62.5071258545,2228.15136719
402.056,169.127960205,180.198150635,203.0,235.0,128.0,128.0,73.3838500977,-483.960662842,2292.62207031,350.220397949,-936.636108398,2322.62207031,-253.896362305,-63.4741439819,2262.62207031
402.103,167.895980835,178.215667725,201.0,235.0,126.0,126.0,64.4501419067,-475.179595947,2327.68066406,338.97164917,-950.774047852,2357.68066406,-273.944793701,-48.3431549072,2297.68066406
402.119,168.055953979,176.106430054,199.0,235.0,126.0,126.0,66.5644073486,-463.59362793,2356.29907227,326.350250244,-962.314941406,2386.29907227,-277.356872559,-48.9452857971,2326.29907227
402.15,166.70715332,174.474227905,197.0,235.0,126.0,126.0,56.3886489868,-457.977844238,2397.50170898,314.960327148,-978.930603027,2427.50170898,-282.269317627,-49.8121871948,2367.50170898
402.197,166.293136597,173.303085327,197.0,235.0,126.0,126.0,53.5187759399,-453.306243896,2425.18530273,318.552185059,-990.094421387,2455.18530273,-285.569915771,-50.3946495056,2395.18530273
402.228,164.280044556,171.850524902,195.0,235.0,126.0,124.0,36.9727935791,-447.905456543,2463.42163086,306.025939941,-1005.51385498,2493.42163086,-290.128723145,-34.1327590942,2433.42163086
402.259,163.399124146,170.825256348,193.0,235.0,126.0,124.0,29.6697177887,-443.634399414,2489.15087891,291.516082764,-1015.8895874,2519.15087891,-293.196350098,-34.4936561584,2459.15087891
402.29,161.515304565,170.441558838,193.0,235.0,124.0,124.0,13.3562526703,-444.602081299,2513.55615234,294.340270996,-1025.73144531,2543.55615234,-313.524169922,-34.8359794617,2483.55615234
402.322,159.772064209,170.421417236,191.0,235.0,126.0,126.0,-2.02890777588,-448.818786621,2538.40893555,279.203216553,-1035.75378418,2568.40893555,-299.069213867,-52.7768745422,2508.40893555
402.353,158.982788086,170.015441895,191.0,235.0,124.0,124.0,-9.09939002991,-447.411773682,2550.99023438,280.570892334,-1040.82727051,2580.99023438,-318.249847412,-35.3610572815,2520.99023438
402.4,158.414077759,169.690490723,189.0,235.0,124.0,126.0,-14.3208675385,-448.70501709,2575.09423828,264.920684814,-1050.54772949,2605.09423828,-321.292724609,-53.5487327576,2545.09423828
402.431,157.57862854,168.723083496,187.0,235.0,124.0,128.0,-22.0672779083,-444.039489746,2598.91674805,248.905914307,-1060.15454102,2628.91674805,-324.300109863,-72.0667419434,2568.91674805
402.462,156.222900391,166.852020264,185.0,235.0,124.0,126.0,-34.9161529541,-433.108215332,2636.17138672,233.734375,-1075.17810059,2666.17138672,-329.003112793,-54.8337936401,2606.17138672
402.494,154.88319397,166.686218262,185.0,235.0,122.0,128.0,-47.896484375,-437.012237549,2669.38037109,236.645690918,-1088.57019043,2699.38037109,-351.706237793,-74.0434799194,2639.38037109
402.525,153.665267944,166.466140747,185.0,235.0,122.0,126.0,-60.221786499,-441.735076904,2711.00830078,240.295059204,-1105.3572998,2741.00830078,-357.253326416,-56.4083633423,2681.00830078
402.556,152.851531982,166.471893311,183.0,235.0,120.0,126.0,-68.760055542,-447.006011963,2743.01757812,223.653045654,-1118.265625,2773.01757812,-380.545959473,-57.0818367004,2713.01757812
402.603,152.250595093,165.806930542,181.0,235.0,120.0,130.0,-75.6863861084,-447.384002686,2785.18969727,207.31060791,-1135.2722168,2815.18969727,-386.461303711,-96.6153717041,2755.18969727
402.619,151.235015869,164.993103027,179.0,235.0,118.0,128.0,-86.187286377,-442.423583984,2804.12841797,188.828491211,-1142.9095459,2834.12841797,-408.573638916,-77.8236160278,2774.12841797
402.665,150.011962891,163.330383301,179.0,235.0,120.0,128.0,-99.6984329224,-432.514465332,2846.51611328,191.652648926,-1160.00305176,2876.51611328,-395.063354492,-79.0127334595,2816.51611328
402.697,149.183639526,162.245849609,179.0,235.0,118.0,126.0,-109.411422729,-427.332275391,2884.61108398,194.19078064,-1175.36560059,2914.61108398,-420.427124023,-60.060962677,2854.61108398
402.728,147.840744019,160.72857666,179.0,235.0,112.0,122.0,-124.944534302,-418.513702393,2930.32568359,197.236602783,-1193.80078125,2960.32568359,-488.182830811,-20.3409309387,2900.32568359
402.759,146.659759521,160.002929688,177.0,235.0,118.0,128.0,-137.644256592,-412.748901367,2942.38623047,177.193939209,-1198.66430664,2972.38623047,-428.936248779,-81.7022094727,2912.38623047
402.79,145.550216675,158.631942749,177.0,235.0,118.0,126.0,-149.875946045,-400.698028564,2957.85009766,178.11579895,-1204.90039062,2987.85009766,-431.213745117,-61.6019058228,2927.85009766
402.822,145.27482605,157.937728882,177.0,235.0,116.0,128.0,-153.837036133,-396.343658447,2979.24438477,179.391174316,-1213.52807617,3009.24438477,-455.048706055,-82.7362060547,2949.24438477
402.853,144.246124268,155.566436768,175.0,235.0,114.0,124.0,-167.357757568,-377.831878662,3029.44946289,160.927047729,-1233.77404785,3059.44946289,-483.831268311,-42.0722389221,2999.44946289
402.9,143.739883423,155.903411865,173.0,235.0,112.0,122.0,-173.343597412,-382.754180908,3040.11303711,139.95614624,-1238.07434082,3070.11303711,-506.662261963,-21.110906601,3010.11303711
402.931,144.256072998,155.703308105,175.0,235.0,114.0,120.0,-170.423126221,-386.477264404,3086.88916016,163.948379517,-1256.9375,3116.88916016,-493.09664917,0.0,3056.88916016
402.962,143.500549316,155.591278076,173.0,235.0,116.0,126.0,-179.057632446,-386.248626709,3094.77392578,142.447952271,-1260.1171875,3124.77392578,-472.874145508,-64.4827880859,3064.77392578
402.994,142.425415039,156.473419189,171.0,235.0,116.0,128.0,-193.406616211,-401.386230469,3138.27929688,122.211135864,-1277.66149902,3168.27929688,-479.586761475,-87.1976699829,3108.27929688
403.025,142.67539978,157.241943359,171.0,235.0,116.0,126.0,-191.558486938,-411.785003662,3153.14306641,122.784484863,-1283.65551758,3183.14306641,-481.880126953,-65.7108612061,3123.14306641
403.072,142.137908936,157.610626221,169.0,235.0,116.0,128.0,-198.321655273,-417.588409424,3166.23681641,100.873191833,-1288.93579102,3196.23681641,-483.900390625,-87.9819717407,3136.23681641
403.103,141.682220459,157.751464844,169.0,235.0,116.0,124.0,-204.910675049,-422.304351807,3190.04760742,101.624656677,-1298.53796387,3220.04760742,-487.574249268,-44.3248901367,3160.04760742
