t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
38.347,301.009124756,56.2538642883,307.0,137.0,282.0,38.0,1241.09375,561.0625,2509.9375,1309.28710938,-151.414123535,2539.9375,1060.95043945,713.09777832,2479.9375
38.378,295.085388184,60.3539924622,307.0,145.0,278.0,28.0,1194.60351562,527.46875,2521.859375,1315.43261719,-223.713043213,2551.859375,1031.09814453,803.907043457,2491.859375
38.409,293.461608887,67.4587249756,307.0,147.0,272.0,18.0,1180.5546875,464.76171875,2522.5234375,1315.77490234,-241.672927856,2552.5234375,978.930358887,891.525817871,2492.5234375
38.441,293.640899658,68.3646697998,307.0,147.0,268.0,16.0,1178.34033203,455.279663086,2514.41430664,1311.59472656,-240.905181885,2544.41430664,940.897338867,906.049377441,2484.41430664
38.472,295.734313965,73.3896789551,307.0,147.0,266.0,14.0,1139.17749023,391.186462402,2393.35546875,1249.19140625,-229.443328857,2423.35546875,878.475036621,878.474975586,2363.35546875
38.503,295.642028809,74.0817565918,307.0,149.0,264.0,10.0,1126.71166992,381.420288086,2368.77636719,1236.5213623,-243.939559937,2398.77636719,852.936157227,902.144042969,2338.77636719
38.534,294.6199646,73.10597229,307.0,149.0,262.0,12.0,1122.32580566,390.955230713,2377.46972656,1241.00268555,-244.823623657,2407.46972656,839.643066406,889.033691406,2347.46972656
38.566,292.214416504,68.4320983887,307.0,151.0,260.0,8.0,1113.54162598,434.317321777,2401.77978516,1253.53393555,-264.35067749,2431.77978516,831.704101562,931.508605957,2371.77978516
38.597,295.271362305,62.3593292236,307.0,153.0,258.0,8.0,1078.08081055,459.382446289,2272.74584961,1187.01953125,-266.473724365,2302.74584961,770.727050781,880.830993652,2242.74584961
38.628,293.889160156,63.4935379028,307.0,155.0,258.0,8.0,1069.49536133,451.368835449,2277.92260742,1189.68811035,-283.259002686,2307.92260742,772.506103516,882.864074707,2247.92260742
38.659,292.86505127,63.1807632446,307.0,155.0,256.0,8.0,1055.36914062,451.324493408,2265.16088867,1183.10961914,-281.692687988,2295.16088867,752.444580078,877.851989746,2235.16088867
38.691,291.671691895,61.2358283997,307.0,151.0,256.0,8.0,1043.88671875,465.879364014,2260.82226562,1180.87316895,-249.027633667,2290.82226562,750.984069824,876.148010254,2230.82226562
38.722,289.596099854,58.2446289062,307.0,151.0,254.0,8.0,1018.42974854,485.303955078,2241.0144043,1170.66259766,-246.874404907,2271.0144043,728.809326172,868.368591309,2211.0144043
38.753,288.335388184,56.6045951843,307.0,151.0,254.0,8.0,1000.53637695,494.247192383,2223.26855469,1161.51501465,-244.9453125,2253.26855469,722.959777832,861.398925781,2193.26855469
