t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
359.01,74.6086959839,150.139465332,105.0,231.0,34.0,86.0,-654.262817383,-230.926605225,2184.96289062,-427.1925354,-862.152099609,2214.96289062,-952.148864746,256.929077148,2154.96289062
359.041,73.1522750854,150.08164978,103.0,231.0,34.0,84.0,-666.535400391,-230.869384766,2188.61962891,-443.457702637,-863.575500488,2218.61962891,-953.764526367,272.504150391,2158.61962891
359.073,72.0565261841,149.554473877,103.0,231.0,32.0,84.0,-677.137207031,-227.560180664,2195.72802734,-444.878509521,-866.342346191,2225.72802734,-972.094238281,273.401519775,2165.72802734
359.12,71.2242050171,149.227355957,101.0,231.0,30.0,84.0,-686.627746582,-226.056121826,2205.62792969,-462.536499023,-870.195800781,2235.62792969,-991.796325684,274.651275635,2175.62792969
359.166,70.376449585,148.757644653,101.0,231.0,30.0,84.0,-695.749633789,-223.246200562,2213.78955078,-464.225097656,-873.372558594,2243.78955078,-995.516906738,275.681610107,2183.78955078
359.213,68.3815383911,145.144485474,97.0,231.0,26.0,82.0,-720.814941406,-197.826049805,2243.60424805,-502.284667969,-884.977661133,2273.60424805,-1040.15795898,294.970153809,2213.60424805
359.26,67.3605880737,144.883239746,97.0,231.0,26.0,82.0,-728.763793945,-195.74822998,2243.34716797,-502.227905273,-884.877563477,2273.34716797,-1040.03710938,294.935882568,2213.34716797
359.291,66.946434021,144.517654419,97.0,231.0,24.0,82.0,-733.571350098,-193.280578613,2248.09570312,-503.276916504,-886.725952148,2278.09570312,-1057.82470703,295.568634033,2218.09570312
359.323,66.5981826782,144.187286377,97.0,231.0,24.0,82.0,-737.923400879,-191.092315674,2253.00146484,-504.360687256,-888.635498047,2283.00146484,-1060.16430664,296.222351074,2223.00146484
359.354,65.934715271,143.572891235,97.0,231.0,24.0,80.0,-744.711547852,-186.625747681,2257.68945312,-505.396392822,-890.460144043,2287.68945312,-1062.40002441,312.470550537,2227.68945312
359.385,65.3438796997,142.971588135,97.0,231.0,24.0,80.0,-751.963256836,-182.489944458,2265.44433594,-507.109588623,-893.47869873,2295.44433594,-1066.09838867,313.558319092,2235.44433594
